gridID,vegslope,watslope,shdislope,fracslope,contagslope,tmpslope,popslope,ntlslope,cluster
4246,0.007346506,0,0,0,0,0.03477562,1,26.88,3
4247,0.007346506,0,0,0.000112,-0.049420776,0.035041614,1,32.28833333,3
4248,0.006938776,0,0.004052112,5.46E-06,-0.260427638,0.035174289,1.388888889,48.996875,3
4249,0.001247283,-0.000455,-0.012042237,0.00056,0.795909711,0.035894791,37.16666667,126.5468182,3
4250,-0.00242857,0,-0.015459022,8.52E-05,-0.69208263,0.037403581,270.3157895,12.40375,1
4251,-0.0020875,0.001666667,-0.004854753,0.000117,-0.405832348,0.037647357,559.0666667,4.542,1
4252,0.000922,0,-0.006342616,0,0.0556928,0.036805623,180.6428571,24.38894737,3
4253,0.001253444,0,-0.019167152,-0.000353,1.312268546,0.036538522,203.3529412,45.02625,1
4254,0.001253444,0,-0.014445807,-0.000133,1.189823787,0.036293857,0,122.18625,3
4255,0.001100494,0,0.014617144,0.000179,-1.340983838,0.035416619,-9.368421053,166.0453846,2
4256,0.001336664,0,0.004188566,0,0.815921436,0.029411871,-7.416666667,132.7269565,3
4257,-0.002265975,0,0.014020129,-0.000214,-0.830873242,0.026971995,-2,199.9442857,2
4258,0.007346506,0,0,0,0,0.035204581,0.944444444,36.698,3
4259,-0.001623643,-0.000476,0.008502988,0.000337,-0.443088573,0.037381547,-10.53846154,76.65888889,2
4260,-0.00242857,0,-0.004142076,-0.00093,0.425087652,0.037820424,644.1333333,3.74,1
4261,0.000766,0,-0.011963368,9.57E-05,-0.815495353,0.036805433,1505.214286,5.505,1
4262,0.000766,0,-0.007331983,0.000374,-0.384712917,0.036839755,1013.1,8.094090909,1
4263,0.005168799,0,0,0,0.006075578,0.036855355,509.4642857,16.545,1
4264,0.005086946,0,-0.014885195,-5.09E-05,0.821623934,0.036833298,696.9473684,32.943,1
4265,0.003678471,-0.000769,-0.005228762,-0.000163,-0.175911967,0.033771971,-6.857142857,85.592,3
4266,0.004436608,0,-0.004750263,0.000243,-0.256110111,0.032907378,7.230769231,48.22714286,3
4267,-0.003324443,0,0.003583797,8.62E-05,-0.521046779,0.027772226,30.68181818,180.7832,2
4268,-0.002265975,0.005833333,0.009053363,0.00056,-0.811151441,0.026984169,10.71428571,185.2714286,2
4269,0.003394777,0,0.025379609,1.00E-04,-0.673854115,0.03598681,2.857142857,84.14153846,2
4270,0.000766,0,0,0,0,0.037514267,852.2666667,0.968095238,1
4271,0.000766,0,-0.008983571,0.000287,-1.203184546,0.037525632,793.7586207,1.94,1
4272,0.005456694,0,-0.004813066,9.20E-05,0,0.037008793,256.4666667,15.14111111,3
4273,0.005465812,0,-0.005878511,0.000362,0.168584156,0.037254357,174,32.906,3
4274,0.005465812,0,0.011940075,0.00021,-0.58038106,0.036047624,75,88.88210526,3
4275,-0.000481,0.001666667,0.011191617,-0.000384,0.243957992,0.028639075,4.555555556,194.8452174,2
4276,-0.000481,0,0.010238204,0,-0.338829581,0.028125186,1.833333333,206.8564,2
4277,0.00033,0,0.001545797,-9.59E-05,0.084276,0.027460837,14.36842105,203.43,2
4278,0.001040652,-0.032307692,0.010457484,-0.000534,0.08622147,0.027194364,0,143.1705882,2
4279,0.001040652,-0.017333333,0.0198314,-0.000443,-0.055144681,0.027351969,0,115.029,2
4280,-0.00242857,-0.00173913,-0.022963881,1.46E-05,0.891069477,0.037820502,105.9230769,5.932222222,1
4281,-0.00242857,0.001764706,-0.000334,-0.000342,1.02793169,0.037820399,231.2,-1.135263158,1
4282,-0.00242857,0,0,0,0.244449024,0.037820502,1069.9,-0.261111111,1
4283,0.000766,0,0,0.000203,-0.35422429,0.037820523,1034.1,0.5,1
4284,0.000766,0,-0.01053289,-3.42E-05,0.349828104,0.037499886,188.75,1.347,1
4285,0.000766,0,-0.011104276,-5.78E-05,0.49559883,0.037596145,4.571428571,3.082666667,3
4286,0.001711699,-0.000769,0.003810701,0.000472,-0.463329416,0.037399977,85.5,8.54,3
4287,0.005465812,0,-0.00098,-0.000241,-0.195886876,0.036788622,79.77272727,22.79090909,3
4288,0.005465812,0,0.001688121,6.35E-05,-0.365954199,0.03728071,8.588235294,42.21928571,3
4289,0.003237919,0,0.001401523,0.000192,-0.123987357,0.035976177,56.25,117.4165,3
4290,0.000549,0,-0.002488133,-0.001026705,0.297443636,0.035999914,-69.69230769,132.3672727,3
4291,-0.006826329,0,0.012254486,-0.000135,-0.97990593,0.026984175,109.4210526,173.3889474,2
4292,-0.001514203,0.012608696,0.025382413,-0.000337,-0.414893961,0.02777799,-7,128.111,2
4293,0.00029,-0.034444444,0.005139086,-0.000562,0.835467422,0.027176094,0,91.52952381,3
4294,-0.00242857,0.002173913,0,0,0,0.037820492,44.8,2.078333333,3
4295,-0.00242857,0.001,-0.008126348,-0.000259,0.49954743,0.037820376,258.72,-3.907,1
4296,0.000688,0,0,0,0,0.037887493,1387.333333,-0.03,1
4297,0.000766,0,0,0.000307,-0.271431302,0.037820558,0.842105263,1.198095238,3
4298,0.005465812,0,0.014737072,0.000488,0,0.037280641,17.5,61.42533333,3
4299,0.005465812,0,0.00944301,0,-0.958529326,0.037053484,0.107142857,89.75833333,3
4300,0.005465812,0,0.003239006,0,0.18885001,0.036538502,13.57142857,109.2625,3
4301,0.004278213,0,0.004781085,0.001013986,-0.587475295,0.034783382,-1,85.59333333,2
4302,-0.002908895,0.006071429,0.020338018,0.000283,-1.111390636,0.02724988,15.26666667,169.8095652,2
4303,0.004921615,0,0.004976155,-6.07E-05,0.366547138,0.03661315,3.647058824,64.79090909,3
4304,0.004921615,0,0.003612932,0.000153,-0.036552439,0.036690485,19.22727273,64.87823529,3
4305,0.004371309,0,-0.003412434,-0.000224,0.870345255,0.037090298,12.25925926,25.5235,3
4306,0.002468659,-0.001,0.001440161,1.39E-05,-0.002543434,0.037500041,-17.10526316,44.49882353,3
4307,-0.002350446,0,-0.013642962,-0.000275,0.497909108,0.037876951,748.1904762,-3.265909091,1
4308,0.000757,0,0,0,-0.010623077,0.03791666,666.2307692,-0.018,1
4309,0.000766,0,-0.005982884,0.000413,0.072191199,0.037820496,48.25,0.0736,3
4310,0.000766,0,-0.00951577,0.000219,0.659895699,0.037541997,139.5714286,10.19125,3
4311,0.005465812,0,0.000387,-3.75E-05,0.205805531,0.037198806,29.63636364,82.08714286,3
4312,0.005465812,0,0,0,0,0.037223852,13.21428571,117.392963,3
4313,0.005465812,0,0.001363969,-0.000144,0.751519359,0.036904719,13.07142857,130.597,3
4314,0.003767561,0,0.011779366,0,-0.714917154,0.035416607,-10.11111111,51.54941176,3
4315,-0.009939037,0,-0.011323343,-0.000166,1.277041472,0.026315816,-418.5833333,93.29130435,2
4316,-0.002902048,0,0.01306855,-0.000546,-0.352554269,0.027601895,13.5,184.955,2
4317,-0.002473294,0,0.003155763,0.000398,-1.078887418,0.027557642,21.16666667,173.8240741,2
4318,-0.002071863,0,0.010401469,0.000235,0,0.027620483,17.89473684,176.3627273,2
4319,0.000318,0,-0.006547864,-0.00032,0.226790904,0.037820528,170.5,7.336875,1
4320,0.002254719,0,-0.020821237,0.000241,0.781536812,0.037500312,-384.3076923,31.57166667,3
4321,0.005465812,0,0.006773725,-0.000182,-0.269324337,0.037083335,22.4,146.8364286,3
4322,0.001213369,0.001428571,0.005439917,0.000114,-0.50740702,0.037280682,-3.6,143.606,2
4323,-0.000541,0,0.013345638,0.000228,-1.290733126,0.028205096,86.47058824,180.2257143,2
4324,-0.001457764,-0.004,0.010586083,0.000121,-0.718307245,0.027772175,40.86363636,183.042,2
4325,-0.009939037,0.000556,0.003931666,-0.00051,1.027997504,0.026315822,229.6,45.4875,1
4326,-0.004690215,0,0.014153489,-0.000233,-0.255322359,0.027373091,4.5,196.7716,2
4327,0.00450206,0,0.003615858,-0.000264,1.852558136,0.036403508,2.541666667,49.30166667,3
4328,0.00231406,0,0.010453148,0.001136587,-1.202183331,0.035714228,-4.8,148.4929167,2
4329,-0.004771083,-0.010909091,0.018309186,-1.25E-05,-0.554832665,0.028573627,79.88235294,183.9096296,2
4330,-0.009960551,-0.001666667,0.003045158,0.00025,-0.093298075,0.026984151,-545.5454545,107.0788889,2
4331,0.004610658,0.0052,0.013117646,0.000388,-0.300568902,0.036161133,4.5,84.89863636,3
4332,0.000197,0,-0.003643475,0.00021,-0.378141671,0.038020747,842.2,16.32176471,1
4333,-0.000349,-0.00069,-0.00601245,-9.97E-05,-0.083942234,0.037121237,21,159.3992308,2
4334,-0.004591592,-0.001904762,2.31E-05,-0.000175,0.000703,0.02794701,5.388888889,164.46,2
4335,-0.008246315,0.0028,-0.008459609,1.15E-10,0.948433107,0.02685204,241.8,10.21615385,1
4336,-0.005748819,0,-0.000645,0.000721,0.068255249,0.026984169,52.68181818,16.9275,1
4337,0.004557758,0.012222222,0.005623764,5.24E-05,0.226440628,0.036377448,355.7857143,105.2409091,3
4338,-0.000531,0,-0.023382635,0.000614,0.472075552,0.037500102,549.4545455,-1.782222222,1
4339,-0.000349,-0.000833,-0.003258954,-0.000377,0.910324111,0.036922998,-12.94117647,161.6666667,3
4340,-0.004573529,0,0.004452811,7.25E-05,0.1081042,0.026984162,103.3333333,20.8572,1
4341,-0.000487,0,-0.021616718,-0.000129,0.623459803,0.037719263,37.6875,18.18517241,1
4342,-0.002479909,-0.009333333,0,0.000494,0.4555529,0.037719315,12.38095238,14.91545455,3
4343,-0.002479909,-0.002307692,0.005676815,0,0.063573437,0.037719233,0,6.901666667,3
4344,0.000197,0,-0.008858915,0,0.058881016,0.037500009,222,13.05277778,1
4345,0.000197,0,-0.009136199,0.000216,-0.421179112,0.037482447,29.5,17.9252,3
4346,0.001604052,0.000345,0.003487781,0.00015,0.17795199,0.036642897,27.72222222,178.6328571,2
4347,0.002260794,0,0,4.29E-05,-0.683087465,0.035223488,0.192307692,76.21,3
4348,-0.000825,-0.002,-0.003590062,0.000524,0.044600694,0.026958182,1.666666667,55.495,3
4349,0.001401043,-0.002857143,-0.005979716,0.000101,-0.055432014,0.037719333,-14.125,43.38583333,3
4350,0.000791,-0.004,0.006997399,0.000232,-0.458713802,0.037719259,-10.5625,43.21862069,3
4351,-0.000201,0,-0.009652046,0.000214,-0.021401662,0.037499929,8.076923077,20.92133333,3
4352,0.000279,-0.000714,-0.003746662,0,0.641577137,0.037820574,2.357142857,25.64375,3
4353,-0.000349,0,0,-7.65E-05,-0.427850559,0.037263708,-7.055555556,154.8877778,2
4354,0.001604052,0.005,0.013205931,2.14E-05,-0.897090218,0.036596138,2.428571429,184.7845,2
4355,0.002260794,0,0.006893923,0,-0.79872575,0.035208366,0.833333333,80.02,2
4356,0.001633443,0,0.004526256,-0.00017,0.3510103,0.035568111,-1.526315789,51.512,3
4357,-0.004968008,0.000435,0.019681005,0.000459,-0.707440565,0.029355006,-4.76,115.3666667,2
4358,0,0,-0.00484881,0.000659,-0.32948664,0.027499943,-5.125,170.7540741,2
4359,0.001634254,-0.000435,0.005068843,0.000773,-0.628345423,0.037765848,12.64,88.8425,2
4360,0,0,0.003466624,7.06E-06,-0.42360757,0.037719369,-5.6,60.75888889,3
4361,0.001604052,0,-0.000744,0.000458,-0.981699087,0.036852492,-17.22222222,186.6948,2
4362,0.00186132,0,0.001284649,0.000263,0.012326461,0.036513001,1.166666667,194.056,2
4363,0,0,-0.001878915,0.000699,-0.328640798,0.027500138,6.333333333,161.415,2
4364,0.002260794,-0.003478261,0.002415288,0.001109953,-1.113694774,0.036301333,-3.133333333,161.5475,2
4365,0.000434,0,0.00356635,-9.20E-05,-0.39480827,0.032291715,-1.555555556,43.81038462,3
4366,0.002989583,0,-0.009491628,0,-0.756370145,0.028250018,1.727272727,46.65,3
4367,0,0.001428571,0.011822701,0.00025,-1.316973716,0.037698429,2.25,83.69,2
4368,-0.002630686,0,0.008309556,0.000603,-1.554175664,0.036570572,67,178.6481818,2
4369,-0.001131934,0.000909,0.018468718,7.50E-05,-1.29205219,0.031793857,-3.620689655,135.1946667,2
4370,0.003921598,0,0,-0.000137,0.469242601,0.036111167,-0.75,25.11888889,3
4371,-0.00127307,0.000345,0.005361664,-0.000137,-0.458499137,0.031916677,4.090909091,130.5070833,2
4372,-0.003139902,-0.000455,-0.00031,0.001438268,-1.384071098,0.03596154,-1.117647059,109.2032143,2
4373,0.001774571,0,0.003977278,-0.000578,0.243643801,0.038043676,-2.941176471,97.19592593,3
4374,0.000271,0.001111111,0.010995958,-0.001047504,-0.677744147,0.034210503,6.157894737,124.7957143,2
4375,0.001774571,-0.002222222,-0.006157746,-0.000862,0.400536377,0.038095204,-15.2962963,103.8277778,3
4376,-0.001637963,0,0.001133023,0,0.264896412,0.03782043,-1.56,95.94409091,3
4377,-0.002529187,-0.003333333,0,0.000458,0,0.036770868,-9.15,96.4375,2
4378,2.37E-05,0,0.009401518,-0.000458,0.620302059,0.034999779,1.454545455,69.838125,3
4379,0,-0.001904762,0.001903176,8.14E-05,-0.251761763,0.028351428,-15.2,181.9552,2
4380,0.004476126,0,0,8.87E-05,-0.122737858,0.009523719,1.666666667,37.97,3
4381,0.005704383,0.000435,0.004281349,2.70E-05,-0.523898555,0.038065811,-16.66666667,60.8375,3
4382,0.005602616,0.002105263,0.002064578,8.03E-05,0.075730505,0.037794749,-5.142857143,79.795,3
4383,0,0.000769,0.004009866,-0.000373,0,0.028260848,13.5,177.7984615,2
4384,0,0,0.015481956,0.000713,-0.892867177,0.02814809,218.6666667,158.3591667,2
4385,0.005458172,-0.001851852,0.004603552,0.001504141,-1.252860202,0.037908351,-36.58823529,31.88533333,3
4386,0.005704383,-0.001428571,-0.001983731,0.000575,0.016089085,0.037537499,-5.523809524,59.80142857,3
4387,0,0,0.006670153,7.69E-05,-0.674801063,0.028333246,-27.4,177.705,2
4388,0.005456528,0,-0.019280324,-4.92E-05,0.307567954,0.015362361,189,85.748,1
4389,0.006008255,0.00125,-0.011625763,0.000577,0.459501337,0.015619027,-76.57142857,77.86,3
4390,0.002695868,0.00375,0.014144229,0.000408,-0.81219409,0.03717941,-5.466666667,20.45444444,3
4391,0,0,0.003558682,0.000755,-1.720009372,0.02828947,-18.33333333,185.868,2
4392,0.003578646,-0.000952,0.004052294,-0.000407,0.4669295,0.037253846,-2.0625,23.366,3
4393,-0.00351559,0,0.006405714,-0.00048,-0.535669589,0.036979277,98.17647059,116.2608,2
4394,0.000242,0,-0.005596797,0.000655,-0.330433856,0.027338835,-39.7,57.435,3
4395,0.000299,0,0.00133562,-0.000108,-0.037395882,0.036458163,-6.75,140.7571429,2
4396,0,0,0.008299684,-0.000202,0.459063415,0.027616564,-0.333333333,54.28333333,3
4397,0.002420147,-0.024,0.013546753,-0.00062,0.048853136,0.028333302,0,114.1675,3
4398,-0.000242,0.000714,0.00151242,-1.95E-05,0.606523567,0.037981104,734.9565217,14.38380952,1
4399,-0.006520736,-0.024375,0.008465004,-0.000414,-0.499611807,0.037386358,41.81818182,97.479,2
4400,0.001862277,0,-0.017709692,0.000287,1.338554317,0.029450008,83.11111111,23.21857143,1
4401,0.003627991,-0.002380952,0.002742542,-0.000392,0.015952845,0.038541658,-75.30434783,170.5388889,2
4402,-0.005036777,0,0.005533024,0.000828,-0.658947643,0.03849618,-12.125,65.854,2
4403,0.001694321,0,0.024975188,3.71E-05,-1.454944453,0.029166718,-4.5,130.69375,2
4404,0,0.005,0.010757259,-0.000113,0.310252448,0.036842145,10.30769231,96.36818182,2
4405,0.004765107,0,0.00599018,6.58E-05,-0.848320334,0.039473697,-7.333333333,55.79461538,3
4406,0.007123294,0.00037,0.013799261,0,0.008544531,0.038491143,-4,59.9726087,3
4407,0.00357621,0.000769,0.00537604,-0.000262,-0.499031131,0.00120848,17.42857143,32.15827586,1
4408,0.005124634,0,0.013609668,0.00093,-1.345770232,0.037847241,4.85,103.3969231,2
4409,0.004868919,0,-0.001574062,-0.000636,0.129489402,0.036111425,8.153846154,113.76625,3
4410,-0.002304145,-0.00069,-0.014990963,-0.000395,0.98081,0.036309414,-81,144.1738889,3
4411,-0.001779456,0.000556,-0.005118058,0.000288,-1.216995326,0.035978181,274.9166667,37.43576923,1
4412,0.001789888,0.002857143,0.013214942,-0.000362,0.727462028,0.033333396,-5.086956522,74.355,3
4413,0.00357621,0.006666667,0.008644669,0.000841,-1.001189586,-2.03E-07,15,54.07818182,2
4414,0.00357621,-5.00E-04,-0.015256744,6.05E-05,0.43898636,-1.16E-07,-93.08333333,65.37611111,1
4415,0.00357621,0,0.016925477,0.000182,-1.387169889,-7.63E-08,5.857142857,65.88833333,2
4416,0.001508788,0.000435,0.013040228,8.66E-05,-0.60920556,0.03552633,5.5,185.485,2
4417,0.002503626,0,0,0,0.110300417,0.028795463,8.476190476,98.79071429,3
4418,0.004446064,-0.000588,-0.00741095,-6.03E-05,0.096989705,0.010114594,2.55,77.82526316,3
4419,0.004370074,0,0.010351545,-9.33E-05,-0.458282633,-1.49E-07,-70.28571429,41.83217391,3
4420,0.001761246,0.000526,0.007852147,-7.03E-05,-1.331609375,0.035416601,-4.238095238,166.6252174,2
4421,0.002456271,0,0,0,0,0.028862767,18.7,94.69538462,3
4422,0.002456271,0,0,0,0,0.02883333,1.25,88.86857143,3
4423,0.00710984,0,0.003615858,-0.000329,1.808587158,0.000694,5.588235294,17.66,1
4424,0.00710984,0,0.005090293,-0.000237,0.826853865,0.00025,1.533333333,26.49714286,3
4425,0.00710984,0,0.003796651,-0.000287,1.283826461,0.000208,5.294117647,39.55142857,3
4426,0.001916058,0,0.008897307,0.000488,-1.275649194,0.035160692,1.909090909,83.01285714,2
4427,0.002496973,0,0,0,0,0.028049989,22.5,61.78896552,3
4428,0.00710984,0,0.000271,-2.87E-05,0.250175674,0.000125,-2.166666667,33.703125,3
4429,0.002494057,0.002727273,0.007313568,-9.35E-06,0.277111064,0.034824593,75.88888889,22.55576923,3
4430,0.00710984,0,0.001939707,-0.000156,0.850349825,1.02E-09,17,17.70230769,1
4431,0.002761653,0.002692308,0.007382347,-0.000545,0.35799047,0.034722163,-354,47.07157895,3
4432,-0.001491566,0,-0.006328554,-0.00045,1.252276846,0.039236127,-81.3,82.256,3
4433,0.001146543,0.002916667,0.012458383,0.000891,-0.992461311,0.034848498,-26.05263158,130.3772727,2
4434,0.002453368,0.000357,0.02124169,0.00014,-0.102537384,0.034210522,-8.545454545,105.98,2
4435,0.002549495,0,0.008299523,-2.00E-04,0.550098677,0.033872853,-4,98.56117647,3
4436,-0.001443961,0.003333333,0.023383253,0.000545,-1.089340701,0.032456132,13.2,159.9925,2
4437,0.00393191,0,-0.005839151,-0.000574,0.722960572,0.024624972,-42.09090909,92.245,3
4438,0.00691529,0,0.004588118,-0.000762,0,0.038541675,-19.75,115.06,3
4439,-0.002177545,0,0,2.74E-05,-0.353646803,0.032575781,172.4,45.04777778,1
4440,0.001742429,0,0.024887594,0.000353,-0.482286409,0.03434186,9,88.19555556,2
4441,0.004367043,0.000588,0.006404106,0.000476,-0.797316649,0.028124847,-106.75,36.41888889,3
4442,0.001085885,0,-0.000927,0.000519,-0.3536809,0.033333342,5.615384615,36.83545455,3
4443,0.000983,-0.000952,-0.012532823,-0.000561,1.287353119,0.034320239,-22.10526316,134.5122222,3
4444,0.002458158,0,0,0,0.046442281,0.034057973,14.62962963,78.64888889,3
4445,0.000758,0.0028,0.010886095,-0.000118,-0.798947875,0.039375067,202.7142857,50.63789474,2
4446,0.002519519,0,0.000834,0,-0.345419477,0.036921097,-9.25,43.55333333,3
4447,0.001337362,0,0.014263936,0.000244,-1.606039378,0.020133357,-23.375,44.71,2
4448,0.001810415,0.001333333,0.00487964,0.000323,0,0.020000076,76.26666667,63.82166667,3
4449,0.002053403,0.000435,-0.007440721,-0.000702,0.835409993,0.020065336,25.54545455,85.36,3
4450,-0.002272881,0,-0.005107963,-0.000483,1.048821339,0.032352947,60.58333333,104.7125,3
4451,-0.000713,0.008095238,0.014995829,-0.000246,-0.85350457,0.031796307,9.857142857,68.85333333,2
4452,0.003866796,0,0.0241572,1.34E-06,-0.811672488,0.036666609,-16,50.44666667,2
4453,0.007179595,0,0.017768365,0.00084,-0.928992258,0.0375002,72.68181818,36.8485,3
4454,0.00560381,0,0.011724365,-0.00048,0,0.034375086,-11.07142857,48.5,3
4455,0.006002862,0,0,0,0,0.034374974,0,34.34083333,3
4456,0.00560381,0,0.00859676,4.59E-05,-0.632951763,0.034374968,11.25,71.51333333,3
4457,0.002299222,-0.002857143,0.00044,-1.20E-05,-0.575210478,0.039000062,-14,158.2752632,2
4458,0.004680507,5.00E-04,-0.009490694,0.000887,0.460490379,0.039069499,-50.47058824,83.2556,3
4459,0.005701802,-0.00037,-0.016259632,0.000191,0,0.039041665,-19.1875,50.87571429,3
4460,0.002673455,0,0,0,0,0.026893522,13.47619048,83.88666667,3
4461,0.002299222,-0.006521739,-0.002937758,-0.000166,0.561012321,0.038771902,-11,193.5281818,2
4462,0.004680507,0.000345,-0.013852986,0.00065,0.454811214,0.038888772,-127.5714286,89.07333333,3
4463,0.004360269,-0.005,-0.00503447,6.00E-04,-0.251343801,0.039210578,-1.571428571,121.14,3
4464,0.004293429,0,0.007744877,0.000292,-1.139676416,0.04097228,-17.54545455,66.0908,3
4465,0.007179417,0,0.011961189,0.000188,-0.599418399,0.034404832,23.05263158,35.28,3
4466,0,0.002857143,0,2.20E-05,-0.16243739,0.030555623,-0.083333333,38.42875,3
4467,0.002375857,0,0.002735538,-3.34E-05,-0.063303874,0.020801265,-4.583333333,48.79448276,3
4468,0.002600678,0,0.000395,0,0.041632321,0.020269193,-0.6,48.60384615,3
4469,0.005742936,0,0.000194,-0.000406,0.228584227,0.021484864,0.333333333,23.60526316,3
4470,0.004900591,0,0,0,0,0.021025606,1.647058824,44.78052632,3
4471,0.003379172,0.00037,0.00342501,0,-0.182983336,0.03124964,0.9375,70.85428571,3
4472,0.002877238,0,0.000478,-0.000108,-0.102293472,0.021277721,-6.9375,85.83772727,3
4473,0,0.000455,-0.012201637,5.88E-06,0.073175042,0.031166656,-10.4375,97.59692308,3
4474,0.003872835,0,0.015667917,0.000298,-1.143822594,0.022102584,-18.12,103.22,2
4475,0.004021687,0,0.012021622,-0.000231,0.040330745,0.022000023,-19.18181818,125.365,2
4476,0.003788082,0,0.003336417,0.000738,-0.36448624,0.022229171,10.64,120.7273333,2
4477,0.006212329,0,0.009819487,0.000472,-0.993866951,0.023876764,14.5,29.92,3
4478,0.003788082,0,5.57E-05,0.000642,-0.010791105,0.020703092,22,112.1891667,3
4479,0.003225572,0,0.010598528,-0.000357,-0.566303623,0.023942545,5.529411765,120.1092857,2
4480,0.00161313,0.000476,0.017815656,-0.000124,-0.751065712,0.023163443,12.57142857,70.26333333,2
4481,0.002680767,0,0.009355788,0.000769,-1.328095214,0.022476189,13.69230769,136.1515789,2
4482,0.004499164,0,0.012871154,-0.000659,-0.68381298,0.02511206,11.14285714,71.51285714,3
4483,0.004899865,0,0.01430857,0,1.221231385,0.024749941,2.047619048,102.86875,3
4484,0.00017,0.006,0.01721438,-0.000226,-0.672811218,0.025073688,2.666666667,47.265,2
4485,0.000436,0,0.01481956,0.000562,-1.083811418,0.022722211,2.052631579,181.0386957,2
4486,0.001938514,0.003333333,0.01785991,-0.000229,-0.476827203,0.032065718,4.181818182,107.3176,2
4487,-0.000653,0,0.014953659,-0.000358,-0.080946115,0.022807397,-29.85714286,196.2418182,2
4488,-0.000653,0,0.022236397,0.000258,-0.979523835,0.023000003,-18.18181818,187,2
4489,0.000485,0,0.014551454,0,-1.394555218,0.022619039,14.66666667,160.52,2
4490,0.004276798,0,0.001220352,-7.72E-05,0.281222068,0.028110981,0.8,27.21818182,3
4491,0.005474379,0.001333333,0.013650928,-0.000251,-0.21174126,0.020203074,12,44.371,3
4492,-0.000297,0,0.012725756,0,-0.362530225,0.030208369,-5.052631579,209.055,2
4493,-0.000297,0.00125,0.015832119,-0.000435,-0.024125261,0.030208349,2.666666667,227.28,2
4494,-0.00147538,0,0.015748908,1.80E-05,-0.576193802,0.030208325,-19.13636364,173.0075,2
4495,0.005603854,0,0.010367444,-0.000274,-0.078282166,0.020120016,8.64,35.143125,3
4496,0.003346889,0,0.015765379,-5.83E-05,-0.35408904,0.031562446,18.125,36.286,3
4497,-0.00102314,0,0.015692098,0,0.246185096,0.03005949,1.142857143,198.0828571,2
4498,-0.000913,0,0,-0.000108,0,0.023809577,13.625,108.79875,2
4499,0.002977293,0.002962963,0.0153508,5.12E-05,-0.709361221,0.022611281,-18.05263158,139.15,2
4500,0.002500791,0,0.006955245,0.000175,-0.999267737,0.02026785,4.473684211,87.148,2
4501,0.004761063,0.001666667,0.008580304,0.000148,-0.5140503,0.025877184,7.333333333,50.89588235,3
4502,0.004205931,0,0.00168174,-4.92E-05,-0.329628394,0.025000262,3.130434783,65.48454545,3
4503,-0.000913,0,-0.001335892,-0.000315,0.028680344,0.024199322,38.38461538,75.32375,3
4504,0.000766,0,-0.019248258,6.15E-05,0,0.023494043,126.3,6.966666667,1
4505,0.002845286,0,0.013289903,0.000104,-1.644413162,0.022368073,40.47826087,171.8783333,2
4506,-0.001115446,0,0.022886749,0.000266,0.863773192,0.030208402,-72,204.4731818,2
4507,0.003495675,0,0.007923977,-0.000412,1.319118561,0.026583589,-4.333333333,40.99105263,3
4508,0.001895636,0,0.022166322,0.000364,-0.742229247,0.024666672,8.421052632,89.42210526,2
4509,0.002795953,0.003913043,-0.003046829,0,0.011134964,0.023416848,-3.192307692,53.91954545,3
4510,0.002500791,0.0032,0.027649663,0,-0.522548409,0.021947946,24,152.1533333,2
4511,0.000766,0,0,0,0,0.024743579,414.5,1.002,1
4512,0.000766,0,-0.01280892,0,1.191637833,0.02327538,455.3571429,17.38166667,1
4513,-0.003534153,0,-0.005969696,1.75E-11,0,0.030208268,-143.0434783,151.2578947,2
4514,0.001895636,0,0.00687633,-3.67E-05,0.227476292,0.024666576,4.947368421,89.77578947,3
4515,-0.000181,0,-0.008684248,0.000203,-0.376901699,0.0253016,45.57894737,10.9535,1
4516,-0.003534153,0,-0.008126372,-0.00024,0.260451253,0.030357156,-22.13043478,106.4873684,3
4517,-0.00023,0,0.003836956,-0.000295,1.176793886,0.0246795,304.9230769,2.76,1
4518,0.005899278,0,-0.001136423,-0.00017,0.430840158,0.019738874,-10.92307692,26.32809524,3
4519,0.002870345,0,-0.005504622,-0.000985,0.783752816,0.038333334,3,40.43,3
4520,-0.003534153,0.002,-0.013074598,-0.000599,2.277006909,0.030357103,-59.18181818,79.02789474,3
4521,0.002819598,0,-0.010772674,-0.000836,1.501256648,0.025474165,113.8,59.07,3
4522,0.003315362,0,0.006098976,0.000411,-0.576214193,0.026362305,5.5,25.13444444,3
4523,0.000899,0.000833,-0.011315414,0.000116,-0.163974072,0.025396842,335.5714286,6.13,1
4524,0.004858461,0,0.002711894,-0.000127,0.375892651,0.029936267,-1.7,66.03,3
4525,-0.000377,0,0.022401123,6.71E-05,0.738782983,0.030041678,9.45,206.3,2
4526,0.003315362,0.005,0.014699854,0.00076,-1.021477735,0.025961537,-5.666666667,34.80818182,2
4527,0.005702396,0,0.012445395,0.000446,-0.748826236,0.038333416,-51.59259259,130.4052632,2
4528,-0.000274,0,0,4.80E-11,-0.114092464,0.024050691,423.4444444,0.48,1
4529,0.002870345,0,0.003492595,-0.000106,-0.552535274,0.038636417,-9.25,79.25333333,3
4530,-0.000107,0,0.001469627,-0.000139,-0.06868407,0.030984919,-13.5,75.21736842,3
4531,0.000448,0,0.001219239,0.000192,-0.165229589,0.031276588,-17.42857143,110.3931818,2
4532,0.006096228,0,0.005276052,-0.000178,-0.119620062,0.025208318,-1.428571429,79.35043478,3
4533,0.000491,0,0.019488371,6.98E-05,-1.835253126,0.026057902,5.7,92.95611111,2
